group1,group2,meandiff,p-adj,lower,upper,reject,metric,group_col,device_class
FALCON-1024,NTRU-HPS-4096-821,8476.1657,0.0,6867.2438,10085.0877,True,decaps_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-128s,242229.6131,0.0,240620.2655,243838.9606,True,decaps_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-192s,243429.8996,0.0,241820.1256,245039.6735,True,decaps_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-256s,716698.0264,0.0,715087.8254,718308.2275,True,decaps_time_ms,algorithm,Class 0
FALCON-512,Kyber-1024,53.515,1.0,-1557.976,1665.0061,False,decaps_time_ms,algorithm,Class 0
FALCON-512,Kyber-512,-2.4205,1.0,-1613.4801,1608.6391,False,decaps_time_ms,algorithm,Class 0
FALCON-512,Kyber-768,24.5968,1.0,-1582.6162,1631.8099,False,decaps_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-509,4299.5393,0.0,2690.6246,5908.454,True,decaps_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-677,6550.5375,0.0,4939.9085,8161.1666,True,decaps_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-4096-821,8516.685,0.0,6908.6228,10124.7473,True,decaps_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-128s,242270.1324,0.0,240661.6443,243878.6205,True,decaps_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-192s,243470.4189,0.0,241861.5042,245079.3336,True,decaps_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-256s,716738.5458,0.0,715129.2037,718347.8878,True,decaps_time_ms,algorithm,Class 0
Kyber-1024,Kyber-512,-55.9356,1.0,-1668.7146,1556.8434,False,decaps_time_ms,algorithm,Class 0
Kyber-1024,Kyber-768,-28.9182,1.0,-1637.8547,1580.0183,False,decaps_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-509,4246.0242,0.0,2635.3879,5856.6606,True,decaps_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-677,6497.0225,0.0,4884.6736,8109.3714,True,decaps_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-4096-821,8463.17,0.0,6853.3851,10072.9549,True,decaps_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-128s,242216.6174,0.0,240606.4071,243826.8276,True,decaps_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-192s,243416.9038,0.0,241806.2675,245027.5402,True,decaps_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-256s,716685.0307,0.0,715073.9674,718296.094,True,decaps_time_ms,algorithm,Class 0
Kyber-512,Kyber-768,27.0174,1.0,-1581.4871,1635.5218,False,decaps_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-509,4301.9598,0.0,2691.7551,5912.1645,True,decaps_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-677,6552.958,0.0,4941.0403,8164.8758,True,decaps_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-4096-821,8519.1056,0.0,6909.7525,10128.4586,True,decaps_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-128s,242272.5529,0.0,240662.7744,243882.3314,True,decaps_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-192s,243472.8394,0.0,241862.6346,245083.0441,True,decaps_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-256s,716740.9663,0.0,715130.3345,718351.5981,True,decaps_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-509,4274.9424,0.0,2668.5863,5881.2985,True,decaps_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-677,6525.9407,0.0,4917.8675,8134.0139,True,decaps_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-4096-821,8492.0882,0.0,6886.5859,10097.5905,True,decaps_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-128s,242245.5356,0.0,240639.6067,243851.4644,True,decaps_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-192s,243445.822,0.0,241839.4659,245052.1781,True,decaps_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-256s,716713.9489,0.0,715107.1647,718320.7331,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-2048-677,2250.9982,0.0002,641.2243,3860.7722,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-4096-821,4217.1458,0.0,2609.94,5824.3516,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-128s,237970.5931,0.0,236362.9613,239578.225,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-192s,239170.8796,0.0,237562.8209,240778.9382,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-256s,712439.0065,0.0,710830.5202,714047.4927,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,NTRU-HPS-4096-821,1966.1475,0.0033,357.2255,3575.0695,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-128s,235719.5949,0.0,234110.2473,237328.9424,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-192s,236919.8813,0.0,235310.1074,238529.6553,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-256s,710188.0082,0.0,708577.8072,711798.2093,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-128s,233753.4474,0.0,232146.6686,235360.2261,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-192s,234953.7338,0.0,233346.528,236560.9396,True,decaps_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-256s,708221.8607,0.0,706614.2271,709829.4944,True,decaps_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-192s,1200.2865,0.4048,-407.3454,2807.9183,False,decaps_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-256s,474468.4134,0.0,472860.3538,476076.4729,True,decaps_time_ms,algorithm,Class 0
SPHINCS+-192s,SPHINCS+-256s,473268.1269,0.0,471659.6406,474876.6132,True,decaps_time_ms,algorithm,Class 0
Dilithium2,Dilithium3,247.711,1.0,-25995.0928,26490.5149,False,total_time_ms,algorithm,Class 0
Dilithium2,Dilithium5,403.0512,1.0,-25903.2677,26709.3701,False,total_time_ms,algorithm,Class 0
Dilithium2,FALCON-1024,14186.4556,0.8711,-12070.3705,40443.2816,False,total_time_ms,algorithm,Class 0
Dilithium2,FALCON-512,5569.7089,1.0,-20673.0949,31812.5128,False,total_time_ms,algorithm,Class 0
Dilithium2,Kyber-1024,-165.0943,1.0,-26435.9951,26105.8064,False,total_time_ms,algorithm,Class 0
Dilithium2,Kyber-512,-332.5271,1.0,-26596.3839,25931.3297,False,total_time_ms,algorithm,Class 0
Dilithium2,Kyber-768,-252.6632,1.0,-26453.7122,25948.3857,False,total_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-509,14248.0545,0.8665,-11980.7793,40476.8883,False,total_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-677,22004.6247,0.2188,-4252.2013,48261.4508,False,total_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-4096-821,30629.7653,0.0068,4414.8498,56844.6809,True,total_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-128s,3763302.3877,0.0,3737080.5195,3789524.2559,True,total_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-192s,4819386.4814,0.0,4793157.6476,4845615.3152,True,total_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-256s,11423196.264,0.0,11396960.4517,11449432.0763,True,total_time_ms,algorithm,Class 0
Dilithium3,Dilithium5,155.3402,1.0,-26171.8472,26482.5275,False,total_time_ms,algorithm,Class 0
Dilithium3,FALCON-1024,13938.7445,0.8857,-12338.9893,40216.4784,False,total_time_ms,algorithm,Class 0
Dilithium3,FALCON-512,5321.9979,1.0,-20941.7249,31585.7207,False,total_time_ms,algorithm,Class 0
Dilithium3,Kyber-1024,-412.8054,1.0,-26704.6027,25878.992,False,total_time_ms,algorithm,Class 0
Dilithium3,Kyber-512,-580.2381,1.0,-26864.9971,25704.5209,False,total_time_ms,algorithm,Class 0
Dilithium3,Kyber-768,-500.3743,1.0,-26722.3754,25721.6269,False,total_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-509,14000.3435,0.8815,-12249.4204,40250.1073,False,total_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-677,21756.9137,0.2361,-4520.8202,48034.6475,False,total_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-4096-821,30382.0543,0.0078,4146.1975,56617.9111,True,total_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-128s,3763054.6766,0.0,3736811.8728,3789297.4805,True,total_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-192s,4819138.7703,0.0,4792889.0065,4845388.5342,True,total_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-256s,11422948.5529,0.0,11396691.8161,11449205.2898,True,total_time_ms,algorithm,Class 0
Dilithium5,FALCON-1024,13783.4044,0.8957,-12557.7603,40124.569,False,total_time_ms,algorithm,Class 0
Dilithium5,FALCON-512,5166.6577,1.0,-21160.5297,31493.8451,False,total_time_ms,algorithm,Class 0
Dilithium5,Kyber-1024,-568.1455,1.0,-26923.3398,25787.0488,False,total_time_ms,algorithm,Class 0
Dilithium5,Kyber-512,-735.5783,1.0,-27083.7512,25612.5946,False,total_time_ms,algorithm,Class 0
Dilithium5,Kyber-768,-655.7144,1.0,-26941.2809,25629.8521,False,total_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-509,13845.0033,0.8918,-12468.2588,40158.2654,False,total_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-677,21601.5735,0.2502,-4739.5911,47942.7382,False,total_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-4096-821,30226.7141,0.0087,3927.3256,56526.1027,True,total_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-128s,3762899.3365,0.0,3736593.0176,3789205.6554,True,total_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-192s,4818983.4302,0.0,4792670.1681,4845296.6923,True,total_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-256s,11422793.2128,0.0,11396472.9945,11449113.431,True,total_time_ms,algorithm,Class 0
FALCON-1024,FALCON-512,-8616.7467,0.9982,-34894.4805,17660.9872,False,total_time_ms,algorithm,Class 0
FALCON-1024,Kyber-1024,-14351.5499,0.8628,-40657.3433,11954.2435,False,total_time_ms,algorithm,Class 0
FALCON-1024,Kyber-512,-14518.9826,0.8521,-40817.7415,11779.7762,False,total_time_ms,algorithm,Class 0
FALCON-1024,Kyber-768,-14439.1188,0.855,-40675.1533,11796.9158,False,total_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-509,61.5989,1.0,-26202.1834,26325.3813,False,total_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-677,7818.1692,0.9994,-18473.5683,34109.9066,False,total_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-4096-821,16443.3098,0.7008,-9806.5729,42693.1925,False,total_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-128s,3749115.9321,0.0,3722859.106,3775372.7582,True,total_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-192s,4805200.0258,0.0,4778936.2435,4831463.8082,True,total_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-256s,11409009.8084,0.0,11382739.0568,11435280.56,True,total_time_ms,algorithm,Class 0
FALCON-512,Kyber-1024,-5734.8032,1.0,-32026.6006,20556.9941,False,total_time_ms,algorithm,Class 0
FALCON-512,Kyber-512,-5902.236,1.0,-32186.995,20382.523,False,total_time_ms,algorithm,Class 0
FALCON-512,Kyber-768,-5822.3721,1.0,-32044.3733,20399.6291,False,total_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-509,8678.3456,0.998,-17571.4183,34928.1094,False,total_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-677,16434.9158,0.7031,-9842.818,42712.6497,False,total_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-4096-821,25060.0564,0.0788,-1175.8003,51295.9132,False,total_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-128s,3757732.6788,0.0,3731489.8749,3783975.4826,True,total_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-192s,4813816.7725,0.0,4787567.0086,4840066.5363,True,total_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-256s,11417626.5551,0.0,11391369.8182,11443883.2919,True,total_time_ms,algorithm,Class 0
Kyber-1024,Kyber-512,-167.4328,1.0,-26480.2439,26145.3783,False,total_time_ms,algorithm,Class 0
Kyber-1024,Kyber-768,-87.5689,1.0,-26337.6892,26162.5515,False,total_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-509,14413.1488,0.8581,-11864.7045,40691.0021,False,total_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-677,22169.719,0.211,-4136.0744,48475.5125,False,total_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-4096-821,30794.8597,0.0065,4530.8986,57058.8207,True,total_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-128s,3763467.482,0.0,3737196.5813,3789738.3827,True,total_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-192s,4819551.5757,0.0,4793273.7224,4845829.429,True,total_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-256s,11423361.3583,0.0,11397076.5395,11449646.1771,True,total_time_ms,algorithm,Class 0
Kyber-512,Kyber-768,79.8639,1.0,-26163.207,26322.9347,False,total_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-509,14580.5816,0.8472,-11690.2297,40851.3928,False,total_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-677,22337.1518,0.2005,-3961.6071,48635.9107,False,total_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-4096-821,30962.2924,0.0059,4705.3771,57219.2077,True,total_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-128s,3763634.9148,0.0,3737371.0579,3789898.7716,True,total_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-192s,4819719.0085,0.0,4793448.1972,4845989.8197,True,total_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-256s,11423528.7911,0.0,11397251.0124,11449806.5697,True,total_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-509,14500.7177,0.8501,-11707.3023,40708.7378,False,total_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-677,22257.2879,0.2021,-3978.7466,48493.3225,False,total_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-4096-821,30882.4285,0.0059,4688.3378,57076.5193,True,total_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-128s,3763555.0509,0.0,3737354.0019,3789756.0998,True,total_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-192s,4819639.1446,0.0,4793431.1245,4845847.1646,True,total_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-256s,11423448.9272,0.0,11397233.9231,11449663.9313,True,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-2048-677,7756.5702,0.9994,-18507.2121,34020.3526,False,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-4096-821,16381.7108,0.7047,-9840.1722,42603.5938,False,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-128s,3749054.3332,0.0,3722825.4994,3775283.167,True,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-192s,4805138.4269,0.0,4778902.6294,4831374.2244,True,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-256s,11408948.2095,0.0,11382705.4353,11435190.9836,True,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,NTRU-HPS-4096-821,8625.1406,0.9982,-17624.7421,34875.0233,False,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-128s,3741297.763,0.0,3715040.9369,3767554.589,True,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-192s,4797381.8567,0.0,4771118.0743,4823645.639,True,total_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-256s,11401191.6392,0.0,11374920.8876,11427462.3909,True,total_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-128s,3732672.6223,0.0,3706457.7068,3758887.5379,True,total_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-192s,4788756.716,0.0,4762534.833,4814978.599,True,total_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-256s,11392566.4986,0.0,11366337.6353,11418795.362,True,total_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-192s,1056084.0937,0.0,1029855.2599,1082312.9275,True,total_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-256s,7659893.8763,0.0,7633658.064,7686129.6886,True,total_time_ms,algorithm,Class 0
SPHINCS+-192s,SPHINCS+-256s,6603809.7826,0.0,6577567.0084,6630052.5568,True,total_time_ms,algorithm,Class 0
Dilithium2,Dilithium3,8.7596,0.0,8.2819,9.2374,True,peak_memory_kb,algorithm,Class 0
Dilithium2,Dilithium5,16.9355,0.0,16.4567,17.4144,True,peak_memory_kb,algorithm,Class 0
Dilithium2,FALCON-1024,-2.5571,0.0,-3.0351,-2.0792,True,peak_memory_kb,algorithm,Class 0
Dilithium2,FALCON-512,-10.0074,0.0,-10.4851,-9.5297,True,peak_memory_kb,algorithm,Class 0
Dilithium2,Kyber-1024,0.1903,0.9883,-0.2879,0.6685,False,peak_memory_kb,algorithm,Class 0
Dilithium2,Kyber-512,-8.8744,0.0,-9.3525,-8.3963,True,peak_memory_kb,algorithm,Class 0
Dilithium2,Kyber-768,-4.66,0.0,-5.137,-4.1831,True,peak_memory_kb,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-509,-11.4657,0.0,-11.9431,-10.9882,True,peak_memory_kb,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-677,-9.2418,0.0,-9.7197,-8.7638,True,peak_memory_kb,algorithm,Class 0
Dilithium2,NTRU-HPS-4096-821,-6.3935,0.0,-6.8707,-5.9163,True,peak_memory_kb,algorithm,Class 0
Dilithium2,SPHINCS+-128s,4.936,0.0,4.4587,5.4133,True,peak_memory_kb,algorithm,Class 0
Dilithium2,SPHINCS+-192s,29.4341,0.0,28.9566,29.9115,True,peak_memory_kb,algorithm,Class 0
Dilithium2,SPHINCS+-256s,69.8934,0.0,69.4158,70.371,True,peak_memory_kb,algorithm,Class 0
Dilithium3,Dilithium5,8.1759,0.0,7.6966,8.6551,True,peak_memory_kb,algorithm,Class 0
Dilithium3,FALCON-1024,-11.3168,0.0,-11.7951,-10.8384,True,peak_memory_kb,algorithm,Class 0
Dilithium3,FALCON-512,-18.767,0.0,-19.2451,-18.2889,True,peak_memory_kb,algorithm,Class 0
Dilithium3,Kyber-1024,-8.5693,0.0,-9.0479,-8.0907,True,peak_memory_kb,algorithm,Class 0
Dilithium3,Kyber-512,-17.6341,0.0,-18.1125,-17.1556,True,peak_memory_kb,algorithm,Class 0
Dilithium3,Kyber-768,-13.4197,0.0,-13.897,-12.9423,True,peak_memory_kb,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-509,-20.2253,0.0,-20.7031,-19.7475,True,peak_memory_kb,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-677,-18.0014,0.0,-18.4798,-17.5231,True,peak_memory_kb,algorithm,Class 0
Dilithium3,NTRU-HPS-4096-821,-15.1531,0.0,-15.6307,-14.6756,True,peak_memory_kb,algorithm,Class 0
Dilithium3,SPHINCS+-128s,-3.8236,0.0,-4.3013,-3.3459,True,peak_memory_kb,algorithm,Class 0
Dilithium3,SPHINCS+-192s,20.6744,0.0,20.1966,21.1523,True,peak_memory_kb,algorithm,Class 0
Dilithium3,SPHINCS+-256s,61.1337,0.0,60.6558,61.6117,True,peak_memory_kb,algorithm,Class 0
Dilithium5,FALCON-1024,-19.4926,0.0,-19.9721,-19.0131,True,peak_memory_kb,algorithm,Class 0
Dilithium5,FALCON-512,-26.9429,0.0,-27.4222,-26.4637,True,peak_memory_kb,algorithm,Class 0
Dilithium5,Kyber-1024,-16.7452,0.0,-17.225,-16.2655,True,peak_memory_kb,algorithm,Class 0
Dilithium5,Kyber-512,-25.8099,0.0,-26.2896,-25.3303,True,peak_memory_kb,algorithm,Class 0
Dilithium5,Kyber-768,-21.5956,0.0,-22.074,-21.1171,True,peak_memory_kb,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-509,-28.4012,0.0,-28.8802,-27.9222,True,peak_memory_kb,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-677,-26.1773,0.0,-26.6568,-25.6978,True,peak_memory_kb,algorithm,Class 0
Dilithium5,NTRU-HPS-4096-821,-23.329,0.0,-23.8078,-22.8503,True,peak_memory_kb,algorithm,Class 0
Dilithium5,SPHINCS+-128s,-11.9995,0.0,-12.4784,-11.5206,True,peak_memory_kb,algorithm,Class 0
Dilithium5,SPHINCS+-192s,12.4985,0.0,12.0195,12.9775,True,peak_memory_kb,algorithm,Class 0
Dilithium5,SPHINCS+-256s,52.9579,0.0,52.4787,53.437,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,FALCON-512,-7.4503,0.0,-7.9286,-6.9719,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,Kyber-1024,2.7474,0.0,2.2686,3.2263,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,Kyber-512,-6.3173,0.0,-6.796,-5.8386,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,Kyber-768,-2.1029,0.0,-2.5805,-1.6253,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-509,-8.9085,0.0,-9.3866,-8.4305,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-677,-6.6847,0.0,-7.1633,-6.2061,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,NTRU-HPS-4096-821,-3.8364,0.0,-4.3142,-3.3585,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,SPHINCS+-128s,7.4931,0.0,7.0152,7.9711,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,SPHINCS+-192s,31.9912,0.0,31.5131,32.4693,True,peak_memory_kb,algorithm,Class 0
FALCON-1024,SPHINCS+-256s,72.4505,0.0,71.9723,72.9287,True,peak_memory_kb,algorithm,Class 0
FALCON-512,Kyber-1024,10.1977,0.0,9.7191,10.6763,True,peak_memory_kb,algorithm,Class 0
FALCON-512,Kyber-512,1.133,0.0,0.6545,1.6115,True,peak_memory_kb,algorithm,Class 0
FALCON-512,Kyber-768,5.3474,0.0,4.87,5.8247,True,peak_memory_kb,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-509,-1.4583,0.0,-1.9361,-0.9804,True,peak_memory_kb,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-677,0.7656,0.0,0.2873,1.244,True,peak_memory_kb,algorithm,Class 0
FALCON-512,NTRU-HPS-4096-821,3.6139,0.0,3.1363,4.0915,True,peak_memory_kb,algorithm,Class 0
FALCON-512,SPHINCS+-128s,14.9434,0.0,14.4657,15.4211,True,peak_memory_kb,algorithm,Class 0
FALCON-512,SPHINCS+-192s,39.4415,0.0,38.9636,39.9193,True,peak_memory_kb,algorithm,Class 0
FALCON-512,SPHINCS+-256s,79.9008,0.0,79.4228,80.3788,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,Kyber-512,-9.0647,0.0,-9.5437,-8.5858,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,Kyber-768,-4.8503,0.0,-5.3282,-4.3725,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-509,-11.656,0.0,-12.1343,-11.1776,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-677,-9.4321,0.0,-9.9109,-8.9532,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,NTRU-HPS-4096-821,-6.5838,0.0,-7.0619,-6.1057,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,SPHINCS+-128s,4.7457,0.0,4.2675,5.2239,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,SPHINCS+-192s,29.2437,0.0,28.7654,29.7221,True,peak_memory_kb,algorithm,Class 0
Kyber-1024,SPHINCS+-256s,69.7031,0.0,69.2246,70.1815,True,peak_memory_kb,algorithm,Class 0
Kyber-512,Kyber-768,4.2144,0.0,3.7367,4.6921,True,peak_memory_kb,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-509,-2.5912,0.0,-3.0695,-2.113,True,peak_memory_kb,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-677,-0.3674,0.3573,-0.8461,0.1114,False,peak_memory_kb,algorithm,Class 0
Kyber-512,NTRU-HPS-4096-821,2.4809,0.0,2.0029,2.9589,True,peak_memory_kb,algorithm,Class 0
Kyber-512,SPHINCS+-128s,13.8104,0.0,13.3323,14.2885,True,peak_memory_kb,algorithm,Class 0
Kyber-512,SPHINCS+-192s,38.3085,0.0,37.8303,38.7867,True,peak_memory_kb,algorithm,Class 0
Kyber-512,SPHINCS+-256s,78.7678,0.0,78.2895,79.2462,True,peak_memory_kb,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-509,-6.8056,0.0,-7.2827,-6.3286,True,peak_memory_kb,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-677,-4.5818,0.0,-5.0593,-4.1042,True,peak_memory_kb,algorithm,Class 0
Kyber-768,NTRU-HPS-4096-821,-1.7335,0.0,-2.2103,-1.2567,True,peak_memory_kb,algorithm,Class 0
Kyber-768,SPHINCS+-128s,9.596,0.0,9.1191,10.073,True,peak_memory_kb,algorithm,Class 0
Kyber-768,SPHINCS+-192s,34.0941,0.0,33.617,34.5712,True,peak_memory_kb,algorithm,Class 0
Kyber-768,SPHINCS+-256s,74.5534,0.0,74.0762,75.0306,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-2048-677,2.2239,0.0,1.7458,2.702,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-4096-821,5.0722,0.0,4.5948,5.5495,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-128s,16.4017,0.0,15.9242,16.8791,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-192s,40.8997,0.0,40.4221,41.3773,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-256s,81.3591,0.0,80.8813,81.8368,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-677,NTRU-HPS-4096-821,2.8483,0.0,2.3704,3.3261,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-128s,14.1778,0.0,13.6998,14.6558,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-192s,38.6758,0.0,38.1977,39.1539,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-256s,79.1352,0.0,78.6569,79.6134,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-128s,11.3295,0.0,10.8523,11.8067,True,peak_memory_kb,algorithm,Class 0
